AÑO,DELEGACION,MODALIDAD,TIPO,SUBTIPO,ENERO,FEBRERO,MARZO,ABRIL,MAYO,JUNIO,JULIO,AGOSTO,SEPTIEMBRE,OCTUBRE,NOVIEMBRE,DICIEMBRE
2015,IZTAPALAPA,ROBO EN CARRETERAS,SIN VIOLENCIA,A CAMIONES DE CARGA,0,0,0,0,0,0,0,0,0,0,0,0
2015,IZTAPALAPA,ROBO EN CARRETERAS,SIN VIOLENCIA,A AUTOBUSES,0,0,0,0,0,0,0,0,0,0,0,0
2015,IZTAPALAPA,ROBO EN CARRETERAS,SIN VIOLENCIA,A VEHICULOS PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0
2015,IZTAPALAPA,ROBO EN CARRETERAS,SIN VIOLENCIA,OTROS,0,0,0,0,0,0,0,0,0,0,0,0
2015,IZTAPALAPA,ROBO EN CARRETERAS,SIN VIOLENCIA,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2015,IZTAPALAPA,LESIONES,DOLOSAS,CON ARMA BLANCA,12,18,33,22,26,19,10,27,19,19,17,11
2015,IZTAPALAPA,LESIONES,DOLOSAS,CON ARMA DE FUEGO,19,25,18,19,22,23,22,32,17,14,19,23
2015,IZTAPALAPA,LESIONES,DOLOSAS,OTROS,60,48,57,48,76,61,44,56,57,64,53,42
2015,IZTAPALAPA,LESIONES,DOLOSAS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2015,IZTAPALAPA,LESIONES,CULPOSAS,CON ARMA BLANCA,0,0,0,0,0,0,0,0,0,0,0,0
2015,IZTAPALAPA,LESIONES,CULPOSAS,CON ARMA DE FUEGO,0,0,0,0,0,0,0,0,0,0,0,0
2015,IZTAPALAPA,LESIONES,CULPOSAS,OTROS,45,55,62,56,72,75,61,84,62,62,70,89
2015,IZTAPALAPA,LESIONES,CULPOSAS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2015,IZTAPALAPA,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,8,7,10,7,6,10,4,8,6,10,14,8
2015,IZTAPALAPA,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,0,3,0,3,3,2,5,6,2,4,3,5
2015,IZTAPALAPA,HOMICIDIOS,DOLOSOS,OTROS,2,1,3,6,4,4,5,5,7,4,4,2
2015,IZTAPALAPA,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2015,IZTAPALAPA,HOMICIDIOS,CULPOSOS,CON ARMA DE FUEGO,0,0,0,0,0,1,1,0,0,1,3,0
2015,IZTAPALAPA,HOMICIDIOS,CULPOSOS,CON ARMA BLANCA,0,2,1,0,0,0,0,0,0,0,0,0
2015,IZTAPALAPA,HOMICIDIOS,CULPOSOS,OTROS,7,20,12,6,12,4,17,9,11,15,12,13
2015,IZTAPALAPA,HOMICIDIOS,CULPOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2015,IZTAPALAPA,DELITOS PATRIMONIALES,ABUSO DE CONFIANZA,ABUSO DE CONFIANZA,21,30,23,32,26,29,38,30,30,44,31,31
2015,IZTAPALAPA,DELITOS PATRIMONIALES,DAÑO EN PROPIEDAD AJENA,DAÑO EN PROPIEDAD AJENA,60,72,85,94,97,100,92,96,107,108,96,108
2015,IZTAPALAPA,DELITOS PATRIMONIALES,EXTORSION,EXTORSION,7,5,7,9,5,9,5,11,2,9,7,4
2015,IZTAPALAPA,DELITOS PATRIMONIALES,FRAUDE,FRAUDE,54,55,89,83,71,85,109,96,79,115,82,87
2015,IZTAPALAPA,DELITOS PATRIMONIALES,DESPOJO,CON VIOLENCIA,0,0,0,0,0,0,0,0,0,0,0,0
2015,IZTAPALAPA,DELITOS PATRIMONIALES,DESPOJO,SIN VIOLENCIA,0,0,0,0,0,0,0,0,0,0,0,0
2015,IZTAPALAPA,DELITOS PATRIMONIALES,DESPOJO,SIN DATOS,24,27,35,29,28,46,33,27,42,41,41,38
2015,IZTAPALAPA,PRIV. DE LA LIBERTAD (SECUESTRO),SECUESTRO,SECUESTRO,0,0,0,0,0,0,0,0,0,0,0,0
2015,IZTAPALAPA,DELITOS SEXUALES (VIOLACION),VIOLACION,VIOLACION,6,8,8,15,19,8,24,12,14,17,7,12
2015,IZTAPALAPA,OTROS DELITOS,AMENAZAS,AMENAZAS,135,81,103,143,162,164,139,132,168,165,142,150
2015,IZTAPALAPA,OTROS DELITOS,ESTUPRO,ESTUPRO,0,0,0,0,0,0,0,0,0,0,0,0
2015,IZTAPALAPA,OTROS DELITOS,OTROS SEXUALES,OTROS SEXUALES,8,18,17,31,30,23,20,32,19,30,29,13
2015,IZTAPALAPA,OTROS DELITOS,RESTO DE LOS DELITOS (OTROS),RESTO DE LOS DELITOS (OTROS),360,394,459,494,503,568,570,556,550,648,568,595
2016,IZTAPALAPA,ROBO COMUN,CON VIOLENCIA,A CASA HABITACION,2,11,6,8,11,12,6,3,6,4,9,6
2016,IZTAPALAPA,ROBO COMUN,CON VIOLENCIA,A NEGOCIO,34,36,55,41,39,42,27,18,40,48,45,42
2016,IZTAPALAPA,ROBO COMUN,CON VIOLENCIA,DE VEHICULOS,72,76,94,70,68,71,66,94,99,107,99,80
2016,IZTAPALAPA,ROBO COMUN,CON VIOLENCIA,A TRANSPORTISTAS,4,5,4,4,3,5,5,1,3,4,7,3
2016,IZTAPALAPA,ROBO COMUN,CON VIOLENCIA,A TRANSEUNTES,182,224,241,242,229,218,164,196,248,275,245,311
2016,IZTAPALAPA,ROBO COMUN,CON VIOLENCIA,OTROS,25,32,39,27,43,24,23,28,40,41,39,46
2016,IZTAPALAPA,ROBO COMUN,CON VIOLENCIA,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2016,IZTAPALAPA,ROBO COMUN,SIN VIOLENCIA,A CASA HABITACION,49,54,65,49,70,59,82,59,76,87,81,70
2016,IZTAPALAPA,ROBO COMUN,SIN VIOLENCIA,A NEGOCIO,134,169,128,156,162,232,165,181,187,172,178,157
2016,IZTAPALAPA,ROBO COMUN,SIN VIOLENCIA,DE VEHICULOS,118,121,100,103,90,92,100,110,114,107,112,111
2016,IZTAPALAPA,ROBO COMUN,SIN VIOLENCIA,A TRANSPORTISTAS,0,2,1,0,0,0,1,0,1,0,2,1
2016,IZTAPALAPA,ROBO COMUN,SIN VIOLENCIA,A TRANSEUNTES,23,20,30,27,43,56,69,66,67,60,76,76
2016,IZTAPALAPA,ROBO COMUN,SIN VIOLENCIA,OTROS,283,286,255,241,244,275,296,330,315,275,254,253
2016,IZTAPALAPA,ROBO COMUN,SIN VIOLENCIA,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2016,IZTAPALAPA,ROBO DE GANADO (ABIGEATO),ABIGEATO,ABIGEATO,0,0,0,0,0,0,0,0,0,0,0,0
2016,IZTAPALAPA,ROBO EN INSTITUCIONES BANCARIAS,CON VIOLENCIA,A BANCOS,1,1,0,0,0,0,0,1,1,0,0,0
2016,IZTAPALAPA,ROBO EN INSTITUCIONES BANCARIAS,CON VIOLENCIA,A CASA DE BOLSA,0,0,0,0,0,0,0,0,0,0,0,0
2016,IZTAPALAPA,ROBO EN INSTITUCIONES BANCARIAS,CON VIOLENCIA,A CASA DE CAMBIO,0,0,0,0,0,0,0,0,0,0,0,0
2016,IZTAPALAPA,ROBO EN INSTITUCIONES BANCARIAS,CON VIOLENCIA,A EMPRESA DE TRASLADO DE VALORES,0,0,0,0,0,0,0,1,0,0,0,0
2016,IZTAPALAPA,ROBO EN INSTITUCIONES BANCARIAS,CON VIOLENCIA,OTROS,0,0,0,0,0,0,0,0,0,0,0,0
2016,IZTAPALAPA,ROBO EN INSTITUCIONES BANCARIAS,CON VIOLENCIA,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2016,IZTAPALAPA,ROBO EN INSTITUCIONES BANCARIAS,SIN VIOLENCIA,A BANCOS,0,0,0,0,0,0,1,0,0,0,0,0
2016,IZTAPALAPA,ROBO EN INSTITUCIONES BANCARIAS,SIN VIOLENCIA,A CASA DE BOLSA,0,0,0,0,0,0,0,0,0,0,0,0
2016,IZTAPALAPA,ROBO EN INSTITUCIONES BANCARIAS,SIN VIOLENCIA,A CASA DE CAMBIO,0,0,0,0,0,0,0,0,0,0,0,0
2016,IZTAPALAPA,ROBO EN INSTITUCIONES BANCARIAS,SIN VIOLENCIA,A EMPRESA DE TRASLADO DE VALORES,0,0,0,0,0,0,0,0,0,0,0,0
2016,IZTAPALAPA,ROBO EN INSTITUCIONES BANCARIAS,SIN VIOLENCIA,OTROS,0,0,0,0,0,0,0,0,0,0,0,0
2016,IZTAPALAPA,ROBO EN INSTITUCIONES BANCARIAS,SIN VIOLENCIA,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2016,IZTAPALAPA,ROBO EN CARRETERAS,CON VIOLENCIA,A CAMIONES DE CARGA,0,0,0,0,0,0,0,0,0,0,0,0
2016,IZTAPALAPA,ROBO EN CARRETERAS,CON VIOLENCIA,A AUTOBUSES,0,0,0,0,0,0,0,0,0,0,0,0
2016,IZTAPALAPA,ROBO EN CARRETERAS,CON VIOLENCIA,A VEHICULOS PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0
2016,IZTAPALAPA,ROBO EN CARRETERAS,CON VIOLENCIA,OTROS,0,0,0,0,0,0,0,0,0,0,0,0
2016,IZTAPALAPA,ROBO EN CARRETERAS,CON VIOLENCIA,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2016,IZTAPALAPA,ROBO EN CARRETERAS,SIN VIOLENCIA,A CAMIONES DE CARGA,0,0,0,0,0,0,0,0,0,0,0,0
2016,IZTAPALAPA,ROBO EN CARRETERAS,SIN VIOLENCIA,A AUTOBUSES,0,0,0,0,0,0,0,0,0,0,0,0
2016,IZTAPALAPA,ROBO EN CARRETERAS,SIN VIOLENCIA,A VEHICULOS PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0
2016,IZTAPALAPA,ROBO EN CARRETERAS,SIN VIOLENCIA,OTROS,0,0,0,0,0,0,0,0,0,0,0,0
2016,IZTAPALAPA,ROBO EN CARRETERAS,SIN VIOLENCIA,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2016,IZTAPALAPA,LESIONES,DOLOSAS,CON ARMA BLANCA,14,23,14,13,9,11,23,25,25,16,11,11
2016,IZTAPALAPA,LESIONES,DOLOSAS,CON ARMA DE FUEGO,19,14,19,18,19,19,21,12,23,21,29,18
2016,IZTAPALAPA,LESIONES,DOLOSAS,OTROS,20,17,33,16,33,40,39,45,54,55,44,45
2016,IZTAPALAPA,LESIONES,DOLOSAS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2016,IZTAPALAPA,LESIONES,CULPOSAS,CON ARMA BLANCA,0,0,0,0,0,0,0,0,0,0,0,0
2016,IZTAPALAPA,LESIONES,CULPOSAS,CON ARMA DE FUEGO,0,0,0,0,0,0,0,0,0,0,0,0
2016,IZTAPALAPA,LESIONES,CULPOSAS,OTROS,81,71,69,93,74,56,63,49,63,64,68,52
2016,IZTAPALAPA,LESIONES,CULPOSAS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2016,IZTAPALAPA,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,7,6,5,10,6,8,13,6,13,17,16,20
2016,IZTAPALAPA,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,1,5,7,3,3,5,5,1,4,5,3,4
2016,IZTAPALAPA,HOMICIDIOS,DOLOSOS,OTROS,12,7,6,5,5,1,1,1,2,2,2,5
2016,IZTAPALAPA,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2016,IZTAPALAPA,HOMICIDIOS,CULPOSOS,CON ARMA DE FUEGO,1,0,0,0,0,2,0,0,3,0,0,1
2016,IZTAPALAPA,HOMICIDIOS,CULPOSOS,CON ARMA BLANCA,0,0,0,0,0,0,0,0,1,0,0,1
2016,IZTAPALAPA,HOMICIDIOS,CULPOSOS,OTROS,8,13,8,12,13,5,7,18,18,12,10,10
2016,IZTAPALAPA,HOMICIDIOS,CULPOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2016,IZTAPALAPA,DELITOS PATRIMONIALES,ABUSO DE CONFIANZA,ABUSO DE CONFIANZA,36,27,27,33,31,42,38,34,42,29,30,39
2016,IZTAPALAPA,DELITOS PATRIMONIALES,DAÑO EN PROPIEDAD AJENA,DAÑO EN PROPIEDAD AJENA,79,88,97,112,103,86,85,83,112,126,111,105
2016,IZTAPALAPA,DELITOS PATRIMONIALES,EXTORSION,EXTORSION,9,10,7,8,9,3,6,9,12,12,11,6
2016,IZTAPALAPA,DELITOS PATRIMONIALES,FRAUDE,FRAUDE,71,82,82,65,78,66,82,78,67,70,59,72
2016,IZTAPALAPA,DELITOS PATRIMONIALES,DESPOJO,CON VIOLENCIA,0,0,0,0,0,0,0,0,0,0,0,0
2016,IZTAPALAPA,DELITOS PATRIMONIALES,DESPOJO,SIN VIOLENCIA,0,0,0,0,0,0,0,0,0,0,0,0
2016,IZTAPALAPA,DELITOS PATRIMONIALES,DESPOJO,SIN DATOS,37,37,41,46,37,32,30,40,29,31,25,16
2016,IZTAPALAPA,PRIV. DE LA LIBERTAD (SECUESTRO),SECUESTRO,SECUESTRO,4,2,0,1,1,3,3,3,0,0,2,2
2016,IZTAPALAPA,DELITOS SEXUALES (VIOLACION),VIOLACION,VIOLACION,7,10,6,15,19,20,11,14,7,4,2,6
2016,IZTAPALAPA,OTROS DELITOS,AMENAZAS,AMENAZAS,155,149,164,163,170,143,131,152,156,152,107,122
2016,IZTAPALAPA,OTROS DELITOS,ESTUPRO,ESTUPRO,0,0,0,0,0,0,0,0,0,0,1,0
2016,IZTAPALAPA,OTROS DELITOS,OTROS SEXUALES,OTROS SEXUALES,24,23,34,35,43,39,39,23,16,19,26,20
2016,IZTAPALAPA,OTROS DELITOS,RESTO DE LOS DELITOS (OTROS),RESTO DE LOS DELITOS (OTROS),541,628,647,675,692,611,543,593,586,612,546,524
2017,IZTAPALAPA,ROBO COMUN,CON VIOLENCIA,A CASA HABITACION,10,3,4,4,2,6,8,5,8,6,6,7
2017,IZTAPALAPA,ROBO COMUN,CON VIOLENCIA,A NEGOCIO,65,35,39,24,56,45,54,36,38,41,40,42
2017,IZTAPALAPA,ROBO COMUN,CON VIOLENCIA,DE VEHICULOS,97,90,87,74,79,89,96,89,86,91,104,93
2017,IZTAPALAPA,ROBO COMUN,CON VIOLENCIA,A TRANSPORTISTAS,5,6,2,4,2,4,2,1,1,1,6,2
2017,IZTAPALAPA,ROBO COMUN,CON VIOLENCIA,A TRANSEUNTES,288,242,285,237,322,285,280,186,169,188,202,203
2017,IZTAPALAPA,ROBO COMUN,CON VIOLENCIA,OTROS,44,38,50,22,45,50,34,152,147,161,193,153
2017,IZTAPALAPA,ROBO COMUN,CON VIOLENCIA,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2017,IZTAPALAPA,ROBO COMUN,SIN VIOLENCIA,A CASA HABITACION,87,69,64,75,63,71,65,69,55,72,73,76
2017,IZTAPALAPA,ROBO COMUN,SIN VIOLENCIA,A NEGOCIO,230,263,197,161,176,206,198,216,168,169,152,196
2017,IZTAPALAPA,ROBO COMUN,SIN VIOLENCIA,DE VEHICULOS,151,115,119,99,125,107,92,107,122,129,115,117
2017,IZTAPALAPA,ROBO COMUN,SIN VIOLENCIA,A TRANSPORTISTAS,0,1,0,0,0,0,0,1,0,1,0,1
2017,IZTAPALAPA,ROBO COMUN,SIN VIOLENCIA,A TRANSEUNTES,69,63,82,52,50,65,64,17,26,27,27,26
2017,IZTAPALAPA,ROBO COMUN,SIN VIOLENCIA,OTROS,302,337,381,391,366,446,388,446,439,443,406,443
2017,IZTAPALAPA,ROBO COMUN,SIN VIOLENCIA,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2017,IZTAPALAPA,ROBO DE GANADO (ABIGEATO),ABIGEATO,ABIGEATO,0,0,0,0,0,0,0,0,0,0,0,0
2017,IZTAPALAPA,ROBO EN INSTITUCIONES BANCARIAS,CON VIOLENCIA,A BANCOS,0,0,1,0,0,0,1,0,1,0,0,0
2017,IZTAPALAPA,ROBO EN INSTITUCIONES BANCARIAS,CON VIOLENCIA,A CASA DE BOLSA,0,0,0,0,0,0,0,0,0,0,0,0
2017,IZTAPALAPA,ROBO EN INSTITUCIONES BANCARIAS,CON VIOLENCIA,A CASA DE CAMBIO,0,0,0,0,0,0,0,0,0,0,0,0
2017,IZTAPALAPA,ROBO EN INSTITUCIONES BANCARIAS,CON VIOLENCIA,A EMPRESA DE TRASLADO DE VALORES,0,0,0,0,2,0,1,0,0,0,0,0
2017,IZTAPALAPA,ROBO EN INSTITUCIONES BANCARIAS,CON VIOLENCIA,OTROS,0,0,0,0,0,0,0,0,0,0,0,0
2017,IZTAPALAPA,ROBO EN INSTITUCIONES BANCARIAS,CON VIOLENCIA,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2017,IZTAPALAPA,ROBO EN INSTITUCIONES BANCARIAS,SIN VIOLENCIA,A BANCOS,0,1,0,0,0,0,0,0,0,0,0,0
2017,IZTAPALAPA,ROBO EN INSTITUCIONES BANCARIAS,SIN VIOLENCIA,A CASA DE BOLSA,0,0,0,0,0,0,0,0,0,0,0,0
2017,IZTAPALAPA,ROBO EN INSTITUCIONES BANCARIAS,SIN VIOLENCIA,A CASA DE CAMBIO,0,0,0,0,0,0,0,0,0,0,0,0
2017,IZTAPALAPA,ROBO EN INSTITUCIONES BANCARIAS,SIN VIOLENCIA,A EMPRESA DE TRASLADO DE VALORES,0,0,0,0,0,0,0,0,0,0,0,0
2017,IZTAPALAPA,ROBO EN INSTITUCIONES BANCARIAS,SIN VIOLENCIA,OTROS,0,0,0,0,0,0,0,0,0,0,0,0
2017,IZTAPALAPA,ROBO EN INSTITUCIONES BANCARIAS,SIN VIOLENCIA,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2017,IZTAPALAPA,ROBO EN CARRETERAS,CON VIOLENCIA,A CAMIONES DE CARGA,0,0,0,0,0,0,0,0,0,0,0,0
2017,IZTAPALAPA,ROBO EN CARRETERAS,CON VIOLENCIA,A AUTOBUSES,0,0,0,0,0,0,0,0,0,0,0,0
2017,IZTAPALAPA,ROBO EN CARRETERAS,CON VIOLENCIA,A VEHICULOS PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0
2017,IZTAPALAPA,ROBO EN CARRETERAS,CON VIOLENCIA,OTROS,0,0,0,0,0,0,0,0,0,0,0,0
2017,IZTAPALAPA,ROBO EN CARRETERAS,CON VIOLENCIA,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2017,IZTAPALAPA,ROBO EN CARRETERAS,SIN VIOLENCIA,A CAMIONES DE CARGA,0,0,0,0,0,0,0,0,0,0,0,0
2017,IZTAPALAPA,ROBO EN CARRETERAS,SIN VIOLENCIA,A AUTOBUSES,0,0,0,0,0,0,0,0,0,0,0,0
2017,IZTAPALAPA,ROBO EN CARRETERAS,SIN VIOLENCIA,A VEHICULOS PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0
2017,IZTAPALAPA,ROBO EN CARRETERAS,SIN VIOLENCIA,OTROS,0,0,0,0,0,0,0,0,0,0,0,0
2017,IZTAPALAPA,ROBO EN CARRETERAS,SIN VIOLENCIA,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2017,IZTAPALAPA,LESIONES,DOLOSAS,CON ARMA BLANCA,12,11,10,14,22,25,14,16,16,14,20,20
2017,IZTAPALAPA,LESIONES,DOLOSAS,CON ARMA DE FUEGO,33,23,22,18,28,14,27,31,43,51,36,41
2017,IZTAPALAPA,LESIONES,DOLOSAS,OTROS,39,43,48,48,53,44,37,47,39,52,40,38
2017,IZTAPALAPA,LESIONES,DOLOSAS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2017,IZTAPALAPA,LESIONES,CULPOSAS,CON ARMA BLANCA,0,0,0,0,0,0,0,0,0,0,0,0
2017,IZTAPALAPA,LESIONES,CULPOSAS,CON ARMA DE FUEGO,0,0,0,0,0,0,0,0,0,0,0,0
2017,IZTAPALAPA,LESIONES,CULPOSAS,OTROS,53,58,48,49,48,44,42,47,33,57,49,40
2017,IZTAPALAPA,LESIONES,CULPOSAS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2017,IZTAPALAPA,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,17,7,13,9,17,13,18,18,17,19,8,17
2017,IZTAPALAPA,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,3,1,1,3,5,6,1,6,1,2,1,0
2017,IZTAPALAPA,HOMICIDIOS,DOLOSOS,OTROS,2,0,3,4,2,3,3,3,1,3,2,1
2017,IZTAPALAPA,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2017,IZTAPALAPA,HOMICIDIOS,CULPOSOS,CON ARMA DE FUEGO,1,3,1,0,0,0,1,0,0,1,3,0
2017,IZTAPALAPA,HOMICIDIOS,CULPOSOS,CON ARMA BLANCA,0,0,0,0,0,0,0,0,1,0,2,0
2017,IZTAPALAPA,HOMICIDIOS,CULPOSOS,OTROS,10,8,5,9,14,8,8,8,4,14,7,11
2017,IZTAPALAPA,HOMICIDIOS,CULPOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2017,IZTAPALAPA,DELITOS PATRIMONIALES,ABUSO DE CONFIANZA,ABUSO DE CONFIANZA,41,33,40,34,43,38,29,24,36,33,33,32
2017,IZTAPALAPA,DELITOS PATRIMONIALES,DAÑO EN PROPIEDAD AJENA,DAÑO EN PROPIEDAD AJENA,109,109,116,89,105,85,89,107,113,129,115,91
2017,IZTAPALAPA,DELITOS PATRIMONIALES,EXTORSION,EXTORSION,10,4,10,2,11,7,7,4,9,6,6,5
2017,IZTAPALAPA,DELITOS PATRIMONIALES,FRAUDE,FRAUDE,85,67,71,55,80,81,76,70,90,81,73,70
2017,IZTAPALAPA,DELITOS PATRIMONIALES,DESPOJO,CON VIOLENCIA,0,0,0,0,0,0,0,0,0,0,0,0
2017,IZTAPALAPA,DELITOS PATRIMONIALES,DESPOJO,SIN VIOLENCIA,0,0,0,0,0,0,0,0,0,0,0,0
2017,IZTAPALAPA,DELITOS PATRIMONIALES,DESPOJO,SIN DATOS,30,39,38,28,42,40,42,57,31,50,43,32
2017,IZTAPALAPA,PRIV. DE LA LIBERTAD (SECUESTRO),SECUESTRO,SECUESTRO,1,1,1,3,0,1,2,1,0,1,0,1
2017,IZTAPALAPA,DELITOS SEXUALES (VIOLACION),VIOLACION,VIOLACION,3,4,2,5,6,0,4,4,3,1,3,2
2017,IZTAPALAPA,OTROS DELITOS,AMENAZAS,AMENAZAS,104,110,134,132,149,136,140,123,152,119,107,98
2017,IZTAPALAPA,OTROS DELITOS,ESTUPRO,ESTUPRO,0,0,0,0,1,0,1,0,1,0,0,0
2017,IZTAPALAPA,OTROS DELITOS,OTROS SEXUALES,OTROS SEXUALES,15,16,23,36,28,28,31,17,18,17,27,20
2017,IZTAPALAPA,OTROS DELITOS,RESTO DE LOS DELITOS (OTROS),RESTO DE LOS DELITOS (OTROS),525,582,676,650,709,623,585,701,672,675,637,629
2013,LA MAGDALENA CONTRERAS,DELITOS PATRIMONIALES,ABUSO DE CONFIANZA,ABUSO DE CONFIANZA,4,0,3,4,4,6,4,4,3,4,2,2
2013,LA MAGDALENA CONTRERAS,DELITOS PATRIMONIALES,DAÑO EN PROPIEDAD AJENA,DAÑO EN PROPIEDAD AJENA,15,15,23,20,14,21,19,9,14,18,16,12
2013,LA MAGDALENA CONTRERAS,DELITOS PATRIMONIALES,DESPOJO,CON VIOLENCIA,0,0,0,0,0,0,0,0,0,0,0,0
2013,LA MAGDALENA CONTRERAS,DELITOS PATRIMONIALES,DESPOJO,SIN DATOS,5,2,10,5,3,3,7,2,3,4,4,3
2013,LA MAGDALENA CONTRERAS,DELITOS PATRIMONIALES,DESPOJO,SIN VIOLENCIA,0,0,0,0,0,0,0,0,0,0,0,0
2013,LA MAGDALENA CONTRERAS,DELITOS PATRIMONIALES,EXTORSION,EXTORSION,1,1,1,1,2,3,1,1,0,1,0,0
2013,LA MAGDALENA CONTRERAS,DELITOS PATRIMONIALES,FRAUDE,FRAUDE,8,9,11,7,8,5,8,5,4,6,7,9
2013,LA MAGDALENA CONTRERAS,DELITOS SEXUALES (VIOLACION),VIOLACION,VIOLACION,3,0,3,2,0,1,3,0,1,1,3,0
2013,LA MAGDALENA CONTRERAS,HOMICIDIOS,CULPOSOS,CON ARMA BLANCA,0,0,0,0,0,0,0,0,0,0,0,0
2013,LA MAGDALENA CONTRERAS,HOMICIDIOS,CULPOSOS,CON ARMA DE FUEGO,0,0,0,0,0,0,0,0,0,0,0,0
2013,LA MAGDALENA CONTRERAS,HOMICIDIOS,CULPOSOS,OTROS,0,0,0,0,0,0,0,1,0,0,1,0
2013,LA MAGDALENA CONTRERAS,HOMICIDIOS,CULPOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2013,LA MAGDALENA CONTRERAS,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,0,0,1,0,0,0,1,0,0,0,0,0
2013,LA MAGDALENA CONTRERAS,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,0,0,1,0,1,0,0,0,0,0,0,0
2013,LA MAGDALENA CONTRERAS,HOMICIDIOS,DOLOSOS,OTROS,1,2,0,0,0,0,0,2,0,0,1,0
2013,LA MAGDALENA CONTRERAS,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2013,LA MAGDALENA CONTRERAS,LESIONES,CULPOSAS,CON ARMA BLANCA,0,0,0,0,0,0,0,0,0,0,0,0
2013,LA MAGDALENA CONTRERAS,LESIONES,CULPOSAS,CON ARMA DE FUEGO,0,0,0,0,0,0,0,0,0,0,0,0
2013,LA MAGDALENA CONTRERAS,LESIONES,CULPOSAS,OTROS,11,9,8,5,4,2,4,5,1,7,4,6
2013,LA MAGDALENA CONTRERAS,LESIONES,CULPOSAS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2013,LA MAGDALENA CONTRERAS,LESIONES,DOLOSAS,CON ARMA BLANCA,0,0,2,0,1,0,1,0,0,0,0,2
2013,LA MAGDALENA CONTRERAS,LESIONES,DOLOSAS,CON ARMA DE FUEGO,1,0,0,0,2,1,1,0,1,1,1,0
2013,LA MAGDALENA CONTRERAS,LESIONES,DOLOSAS,OTROS,5,12,11,14,13,13,7,9,10,12,12,10
2013,LA MAGDALENA CONTRERAS,LESIONES,DOLOSAS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2013,LA MAGDALENA CONTRERAS,OTROS DELITOS,AMENAZAS,AMENAZAS,7,10,19,18,17,13,13,12,10,13,12,9
2013,LA MAGDALENA CONTRERAS,OTROS DELITOS,ESTUPRO,ESTUPRO,0,0,0,0,0,0,0,0,0,0,0,0
2013,LA MAGDALENA CONTRERAS,OTROS DELITOS,OTROS SEXUALES,OTROS SEXUALES,1,2,0,5,5,1,6,1,1,4,2,2
2013,LA MAGDALENA CONTRERAS,OTROS DELITOS,RESTO DE LOS DELITOS (OTROS),RESTO DE LOS DELITOS (OTROS),48,55,51,53,54,50,47,49,55,49,46,37
2013,LA MAGDALENA CONTRERAS,PRIV. DE LA LIBERTAD (SECUESTRO),SECUESTRO,SECUESTRO,0,0,0,0,0,0,0,0,0,0,0,0
